Id,SalePrice
2768,127761.47238095239
2769,137224.85079365078
2770,156237.9
2771,114925.13333333332
2772,120376.40000000002
2773,135194.63238095236
2774,142456.23936507935
2775,138642.04666666666
2776,149426.48
2777,144617.7142857143
2778,120166.87619047618
2779,116867.21428571429
2780,109604.88047619046
2781,104640.18412698412
2782,96572.26514285714
2783,96334.3121904762
2784,132887.59047619047
2785,129474.25923809527
2786,69992.80952380953
2787,121575.0
2788,86035.07936507936
2789,216596.48523809522
2790,94175.92304761906
2791,116164.82222222222
2792,87278.32552380952
2793,162977.33666666667
2794,103421.66895238096
2795,119144.13523809524
2796,102519.9746031746
2797,199656.94666666666
2798,109667.47866666668
2799,123730.20914285716
2800,80387.92380952381
2801,111115.31523809522
2802,138779.65333333332
2803,162109.70333333334
2804,140209.45866666667
2805,107609.79047619048
2806,104070.07460317461
2807,149051.95666666664
2808,148573.60476190475
2809,134103.85873015874
2810,138393.82857142857
2811,158588.35199999998
2812,141993.3761904762
2813,144349.15466666664
2814,166614.08095238096
2815,109994.97174603175
2816,238051.75657142856
2817,128912.4888888889
2818,128192.40476190476
2819,170869.41523809521
2820,130155.06476190475
2821,111655.18190476194
2822,180520.68
2823,225345.83238095234
2824,175105.5400952381
2825,141498.40133333334
2826,135738.92857142855
2827,145698.55555555556
2828,223146.0323809524
2829,186089.99238095238
2830,227525.38933333333
2831,191395.96600000001
2832,214556.08000000005
2833,302665.5533333333
2834,226465.58400000003
2835,220800.18476190476
2836,192757.69
2837,155186.59
2838,147324.17619047622
2839,179969.46666666665
2840,187286.73333333328
2841,205039.46666666665
2842,219315.09523809524
2843,152955.05333333334
2844,155546.10333333333
2845,124358.41904761903
2846,219503.44730158726
2847,200723.77777777775
2848,223480.06666666668
2849,206502.47333333336
2850,276258.0746666667
2851,243225.0942857143
2852,222476.14857142858
2853,226917.14666666667
2854,138925.18
2855,192601.9685714286
2856,208245.1815238095
2857,189605.2
2858,197027.8226666667
2859,138695.27333333332
2860,121981.53333333333
2861,141562.3119047619
2862,190407.7666666667
2863,129509.93650793651
2864,255804.90457142855
2865,143552.3266666667
2866,137878.61428571428
2867,79127.2
2868,121394.83885714285
2869,120073.92952380952
2870,174322.30380952382
2871,112897.46666666666
2872,66812.08333333333
2873,119118.80761904761
2874,142928.9841269841
2875,129723.88095238095
2876,151872.7238095238
2877,138812.8382857143
2878,149514.74761904762
2879,136970.05714285714
2880,116648.45238095238
2881,149065.1885714286
2882,157560.40952380953
2883,170260.11111111112
2884,175889.32857142857
2885,171980.21333333335
2886,194187.65333333332
2887,109051.4
2888,120019.87523809524
2889,75867.95238095238
2890,76323.27142857143
2891,140474.39333333337
2892,60887.356380952384
2893,105941.35333333333
2894,52039.15619047619
2895,322486.01980952383
2896,282906.7466666667
2897,199486.4980952381
2898,160860.09523809524
2899,234071.21676190477
2900,155140.03742857144
2901,205518.06095238094
2902,188594.14
2903,342541.69809523807
2904,354192.58133333334
2905,116095.62266666666
2906,200126.32019047617
2907,123126.5382857143
2908,128296.01904761905
2909,142394.47999999998
2910,81570.06666666667
2911,85334.28571428571
2912,158318.74044444447
2913,90378.66666666666
2914,81663.99999999999
2915,82438.99999999999
2916,87446.0
2917,156155.21428571426
2918,113227.20952380952
2919,206440.6222222222
